age,schl,mar,sex,dis,esp,cit,mig,mil,anc,nativity,dear,deye,drem,pincp,esr,fer,race,pubcov
55,19.0,4,2,2,,1,1.0,4.0,1,1,2,2,2.0,11000.0,6.0,,1,1
28,13.0,5,1,2,,1,1.0,4.0,1,1,2,2,2.0,10700.0,6.0,,1,1
18,16.0,5,1,2,,1,1.0,4.0,1,1,2,2,2.0,8600.0,1.0,,1,1
15,10.0,5,1,2,1.0,1,1.0,,1,1,2,2,2.0,0.0,,,1,1
24,21.0,5,1,2,,1,1.0,4.0,1,1,2,2,2.0,13000.0,1.0,,9,1
58,16.0,1,1,1,,1,1.0,4.0,2,1,2,2,2.0,14600.0,6.0,,1,1
20,19.0,5,2,2,,1,1.0,4.0,1,1,2,2,2.0,4200.0,6.0,2.0,1,1
52,24.0,5,2,2,,1,1.0,4.0,1,1,2,2,2.0,15000.0,6.0,,2,1
50,18.0,1,2,2,,1,1.0,4.0,4,1,2,2,2.0,0.0,6.0,2.0,1,1
50,9.0,1,1,1,,1,1.0,4.0,4,1,2,2,2.0,0.0,6.0,,1,1
30,19.0,1,2,2,,1,1.0,4.0,2,1,2,2,2.0,0.0,6.0,2.0,1,1
41,19.0,3,2,2,,1,3.0,4.0,1,1,2,2,2.0,15080.0,1.0,2.0,1,1
15,12.0,5,1,2,7.0,1,1.0,,1,1,2,2,2.0,0.0,,,1,1
49,16.0,1,1,2,,1,3.0,4.0,2,1,2,2,2.0,2000.0,1.0,,1,0
58,18.0,1,2,2,,1,1.0,4.0,1,1,2,2,2.0,0.0,6.0,,1,1
63,17.0,4,2,1,,1,1.0,4.0,2,1,2,2,2.0,10100.0,6.0,,9,1
44,13.0,4,1,2,,1,1.0,4.0,2,1,2,2,2.0,0.0,6.0,,9,0
32,16.0,1,2,2,,1,1.0,4.0,1,1,2,2,2.0,0.0,6.0,2.0,8,0
30,21.0,1,1,2,,4,1.0,4.0,1,2,2,2,2.0,15000.0,1.0,,8,0
42,19.0,3,2,1,,1,1.0,4.0,1,1,2,2,1.0,18100.0,1.0,2.0,1,1
16,14.0,5,1,2,1.0,1,1.0,,2,1,2,2,2.0,1300.0,6.0,,1,1
61,19.0,1,2,2,,1,1.0,4.0,2,1,2,2,2.0,22400.0,1.0,,1,1
19,19.0,5,1,2,,1,1.0,4.0,2,1,2,2,2.0,12700.0,1.0,,1,1
45,19.0,1,2,2,,1,1.0,4.0,1,1,2,2,2.0,500.0,6.0,2.0,1,1
16,13.0,5,1,2,2.0,1,1.0,,1,1,2,2,2.0,1000.0,6.0,,1,1
32,19.0,5,1,2,,1,1.0,4.0,1,1,2,2,2.0,0.0,6.0,,2,1
28,13.0,4,2,2,,1,1.0,4.0,3,1,2,2,2.0,0.0,6.0,2.0,1,1
55,12.0,4,2,2,,1,3.0,4.0,3,1,2,2,2.0,9000.0,6.0,,1,1
59,18.0,3,1,1,,1,1.0,4.0,1,1,1,2,2.0,11800.0,1.0,,1,1
58,16.0,3,2,1,,1,1.0,4.0,1,1,2,2,1.0,0.0,6.0,,2,0
63,21.0,1,2,2,,1,1.0,4.0,1,1,2,2,2.0,3200.0,6.0,,1,1
50,18.0,3,2,1,,1,1.0,4.0,2,1,2,2,2.0,0.0,6.0,2.0,2,0
20,16.0,5,1,2,,1,3.0,4.0,4,1,2,2,2.0,0.0,6.0,,1,1
20,16.0,5,2,2,,1,3.0,4.0,4,1,2,2,2.0,1600.0,6.0,2.0,1,1
20,16.0,5,1,2,,1,3.0,4.0,4,1,2,2,2.0,0.0,6.0,,1,1
49,16.0,3,2,2,,1,1.0,4.0,4,1,2,2,2.0,10000.0,6.0,2.0,1,1
56,16.0,2,1,1,,1,1.0,4.0,1,1,2,2,2.0,16800.0,6.0,,1,1
32,21.0,1,2,2,,1,1.0,4.0,2,1,2,2,2.0,0.0,6.0,2.0,1,1
56,17.0,1,2,2,,1,3.0,4.0,4,1,2,2,2.0,0.0,3.0,,1,1
25,17.0,5,1,1,,1,3.0,4.0,4,1,2,2,1.0,0.0,6.0,,1,0
23,16.0,5,2,2,,1,3.0,4.0,4,1,2,2,2.0,12000.0,6.0,2.0,1,1
20,17.0,5,1,2,,1,3.0,4.0,4,1,2,2,2.0,18200.0,1.0,,1,1
62,19.0,1,2,1,,1,1.0,4.0,1,1,2,2,2.0,0.0,6.0,,1,1
28,22.0,1,2,2,,1,1.0,4.0,1,1,2,2,2.0,3200.0,1.0,2.0,1,1
30,17.0,1,1,2,,1,1.0,4.0,2,1,2,2,2.0,3200.0,1.0,,1,0
62,11.0,4,2,1,,1,1.0,4.0,1,1,2,2,2.0,8900.0,6.0,,1,1
50,17.0,1,2,2,,1,1.0,4.0,2,1,2,2,2.0,0.0,6.0,2.0,1,1
30,19.0,5,2,2,,1,1.0,4.0,2,1,2,2,2.0,26000.0,1.0,2.0,1,1
64,18.0,1,2,1,,1,1.0,4.0,1,1,2,2,2.0,14400.0,6.0,,1,1
48,16.0,5,2,1,,1,3.0,4.0,2,1,1,1,2.0,560.0,6.0,2.0,1,1
21,13.0,5,2,1,,1,3.0,4.0,2,1,2,2,1.0,9000.0,6.0,2.0,9,1
24,13.0,5,1,2,,1,3.0,4.0,2,1,2,2,2.0,0.0,6.0,,1,0
57,19.0,5,1,2,,1,1.0,4.0,1,1,2,2,2.0,25000.0,1.0,,1,1
31,16.0,1,1,2,,1,1.0,4.0,4,1,2,2,2.0,9000.0,6.0,,1,1
55,16.0,1,2,2,,3,1.0,4.0,4,1,2,2,2.0,0.0,6.0,,1,1
17,13.0,5,2,2,2.0,1,1.0,4.0,4,1,2,2,2.0,500.0,6.0,2.0,1,1
16,13.0,5,1,2,1.0,1,1.0,,4,1,2,2,2.0,0.0,6.0,,1,1
31,19.0,4,2,2,,1,1.0,3.0,1,1,2,2,2.0,10000.0,1.0,2.0,1,1
42,16.0,5,1,1,,1,1.0,4.0,1,1,2,2,1.0,8600.0,6.0,,1,1
39,21.0,3,2,2,,1,1.0,4.0,1,1,2,2,2.0,21000.0,1.0,2.0,2,1
16,12.0,5,1,2,7.0,1,1.0,,1,1,2,2,2.0,0.0,6.0,,2,1
15,11.0,5,2,2,7.0,1,1.0,,1,1,2,2,2.0,0.0,,2.0,2,1
24,17.0,5,1,1,,1,1.0,4.0,4,1,2,2,1.0,0.0,3.0,,1,1
22,17.0,5,2,1,,1,1.0,4.0,4,1,2,2,1.0,20900.0,1.0,2.0,1,1
57,21.0,1,2,2,,1,1.0,4.0,2,1,2,2,2.0,0.0,6.0,,1,1
61,17.0,1,2,2,,1,1.0,4.0,1,1,2,2,2.0,0.0,6.0,,1,1
55,17.0,1,2,1,,1,1.0,4.0,1,1,2,2,2.0,12800.0,1.0,,1,1
19,15.0,5,1,1,,1,1.0,4.0,1,1,2,2,1.0,6000.0,6.0,,6,1
52,19.0,3,2,2,,4,1.0,4.0,1,2,2,2,2.0,25000.0,1.0,,6,1
57,21.0,5,1,1,,1,1.0,4.0,1,1,2,2,2.0,14000.0,6.0,,1,0
39,19.0,5,2,1,,1,1.0,4.0,1,1,2,2,2.0,0.0,6.0,2.0,2,1
17,13.0,5,1,2,8.0,1,1.0,4.0,1,1,2,2,2.0,0.0,6.0,,2,1
15,12.0,5,2,2,8.0,1,1.0,,1,1,2,2,2.0,9000.0,,2.0,2,1
57,14.0,1,2,2,,1,1.0,4.0,1,1,2,2,2.0,13000.0,1.0,,1,1
58,21.0,1,2,2,,1,1.0,4.0,4,1,2,2,2.0,24800.0,1.0,,1,1
25,20.0,4,2,2,,1,1.0,4.0,3,1,2,2,2.0,20000.0,1.0,2.0,1,1
64,21.0,1,2,2,,1,1.0,4.0,1,1,2,2,2.0,8000.0,6.0,,1,1
53,16.0,1,2,1,,1,1.0,4.0,1,1,2,2,2.0,12200.0,6.0,,2,1
54,17.0,1,1,2,,1,1.0,4.0,1,1,2,2,2.0,17300.0,6.0,,2,1
21,19.0,5,1,2,,1,1.0,4.0,1,1,2,2,2.0,2300.0,1.0,,2,1
55,1.0,3,1,2,,1,1.0,4.0,1,1,2,2,2.0,20000.0,1.0,,1,1
23,16.0,5,2,2,,1,1.0,4.0,1,1,2,2,2.0,330.0,3.0,2.0,1,1
17,12.0,5,2,2,5.0,1,1.0,4.0,1,1,2,2,2.0,0.0,6.0,2.0,1,1
35,20.0,1,2,2,,1,1.0,4.0,1,1,2,2,2.0,0.0,6.0,1.0,1,1
61,21.0,1,2,2,,1,1.0,4.0,2,1,2,2,2.0,600.0,6.0,,1,1
55,12.0,1,1,2,,1,1.0,4.0,4,1,2,2,2.0,3000.0,1.0,,1,0
57,13.0,3,2,1,,1,1.0,4.0,2,1,2,2,1.0,0.0,6.0,,1,0
64,16.0,3,2,2,,1,1.0,4.0,1,1,2,2,2.0,9000.0,6.0,,9,0
44,17.0,3,1,1,,1,1.0,4.0,1,1,2,2,2.0,9000.0,6.0,,2,1
43,16.0,5,1,1,,1,1.0,4.0,1,1,2,2,1.0,14800.0,6.0,,2,1
42,21.0,3,2,1,,1,1.0,4.0,1,1,2,2,1.0,8100.0,6.0,2.0,1,1
29,24.0,1,2,1,,1,1.0,4.0,2,1,2,2,1.0,14800.0,1.0,2.0,1,1
32,16.0,4,2,2,,1,1.0,4.0,1,1,2,2,2.0,0.0,3.0,2.0,2,0
16,14.0,5,1,2,1.0,1,3.0,,1,1,2,2,2.0,0.0,6.0,,1,1
31,15.0,5,2,2,,5,1.0,4.0,1,2,2,2,2.0,10.0,6.0,1.0,1,0
28,18.0,5,2,2,,1,3.0,4.0,1,1,2,2,2.0,1000.0,6.0,2.0,1,0
23,19.0,5,2,2,,1,1.0,4.0,1,1,2,2,2.0,10000.0,1.0,2.0,1,1
21,19.0,5,1,2,,1,1.0,4.0,2,1,2,2,2.0,20000.0,1.0,,1,1
23,19.0,5,1,2,,1,1.0,4.0,1,1,2,2,2.0,5000.0,1.0,,9,1
56,14.0,5,2,2,,1,1.0,4.0,1,1,2,2,2.0,0.0,3.0,,2,0
29,13.0,5,2,2,,1,1.0,4.0,1,1,2,2,2.0,5300.0,3.0,2.0,2,0
40,17.0,2,2,1,,1,3.0,4.0,3,1,2,2,1.0,28800.0,6.0,2.0,1,0
15,12.0,5,1,2,8.0,1,3.0,,3,1,2,2,2.0,0.0,,,1,1
62,11.0,5,1,1,,1,3.0,4.0,3,1,1,2,2.0,0.0,6.0,,1,0
27,17.0,4,2,2,,1,1.0,4.0,4,1,2,2,2.0,7600.0,3.0,2.0,1,0
29,12.0,3,1,1,,1,1.0,4.0,4,1,2,2,1.0,1500.0,6.0,,1,0
58,19.0,1,1,2,,1,1.0,4.0,4,1,2,2,2.0,17000.0,1.0,,1,1
17,14.0,5,2,2,1.0,1,1.0,4.0,4,1,2,2,2.0,0.0,6.0,2.0,1,1
19,19.0,5,2,2,,1,1.0,4.0,1,1,2,2,2.0,5500.0,1.0,2.0,2,1
38,14.0,1,1,2,,1,1.0,4.0,1,1,2,2,2.0,25000.0,1.0,,1,0
38,13.0,1,2,2,,1,1.0,4.0,1,1,2,2,2.0,0.0,6.0,2.0,1,0
37,14.0,5,1,2,,4,3.0,4.0,1,2,2,2,2.0,27000.0,1.0,,1,1
19,18.0,5,1,2,,1,1.0,4.0,2,1,2,2,2.0,12000.0,1.0,,1,1
16,12.0,5,1,2,1.0,1,1.0,,2,1,2,2,2.0,160.0,2.0,,9,1
51,17.0,4,2,1,,1,1.0,4.0,1,1,2,2,1.0,14900.0,6.0,,1,1
15,12.0,5,2,2,,1,1.0,,1,1,2,2,2.0,0.0,,2.0,1,1
53,17.0,1,2,2,,1,1.0,4.0,1,1,2,2,2.0,11000.0,2.0,,1,1
29,16.0,5,1,1,,1,1.0,4.0,1,1,2,1,1.0,8400.0,6.0,,1,1
59,14.0,2,2,2,,1,1.0,4.0,1,1,2,2,2.0,12500.0,6.0,,1,1
35,4.0,5,2,2,,1,1.0,4.0,1,1,2,2,2.0,8400.0,6.0,2.0,1,1
40,19.0,5,1,1,,1,1.0,4.0,1,1,2,2,1.0,6200.0,1.0,,1,1
24,21.0,5,2,2,,1,1.0,4.0,4,1,2,2,2.0,500.0,6.0,2.0,1,1
34,16.0,1,2,2,,1,1.0,4.0,1,1,2,2,2.0,0.0,6.0,2.0,1,1
56,13.0,1,2,2,,4,1.0,4.0,1,2,2,2,2.0,0.0,6.0,,6,1
27,21.0,5,1,2,,1,1.0,2.0,1,1,2,2,2.0,4000.0,6.0,,9,0
35,20.0,3,2,2,,1,1.0,4.0,4,1,2,2,2.0,27000.0,1.0,2.0,1,1
25,16.0,5,2,2,,1,1.0,4.0,1,1,2,2,2.0,11300.0,1.0,2.0,1,0
56,14.0,1,2,1,,1,1.0,4.0,1,1,2,2,2.0,20000.0,1.0,,1,1
29,10.0,5,1,2,,1,1.0,4.0,2,1,2,2,2.0,0.0,6.0,,1,0
44,16.0,5,1,2,,1,1.0,4.0,2,1,2,2,2.0,13000.0,1.0,,1,0
16,14.0,5,2,2,1.0,1,1.0,,1,1,2,2,2.0,0.0,6.0,2.0,1,1
59,17.0,1,2,1,,1,1.0,4.0,3,1,2,2,2.0,12000.0,6.0,,1,1
54,13.0,1,1,2,,1,1.0,4.0,2,1,2,2,2.0,15000.0,1.0,,1,1
58,20.0,3,2,2,,1,1.0,4.0,1,1,2,2,2.0,11410.0,1.0,,2,1
47,21.0,1,2,2,,1,1.0,4.0,1,1,2,2,2.0,11000.0,1.0,2.0,1,1
19,16.0,5,2,2,,1,1.0,4.0,1,1,2,2,2.0,500.0,6.0,2.0,1,1
19,19.0,5,1,2,,1,3.0,4.0,1,1,2,2,2.0,20000.0,1.0,,1,1
59,16.0,1,2,2,,1,1.0,4.0,1,1,2,2,2.0,0.0,6.0,,2,1
61,18.0,3,2,2,,1,1.0,4.0,2,1,2,2,2.0,6570.0,1.0,,1,1
61,17.0,3,2,1,,1,1.0,2.0,4,1,2,1,2.0,0.0,6.0,,2,1
30,17.0,1,2,2,,1,1.0,4.0,1,1,2,2,2.0,0.0,6.0,2.0,1,0
27,21.0,1,2,2,,1,1.0,4.0,1,1,2,2,2.0,20000.0,1.0,2.0,1,1
16,12.0,5,2,2,7.0,1,1.0,,2,1,2,2,2.0,2700.0,6.0,2.0,1,1
35,16.0,1,2,2,,1,1.0,4.0,4,1,2,2,2.0,28000.0,1.0,2.0,1,1
35,19.0,1,1,2,,1,1.0,3.0,2,1,2,2,2.0,20000.0,1.0,,1,1
15,11.0,5,1,2,1.0,1,1.0,,4,1,2,2,2.0,0.0,,,1,1
60,20.0,1,2,1,,1,1.0,4.0,1,1,2,2,1.0,28000.0,6.0,,2,1
25,21.0,3,2,2,,1,3.0,4.0,2,1,2,2,2.0,1200.0,6.0,2.0,1,1
35,21.0,1,2,2,,1,1.0,4.0,4,1,2,2,2.0,25020.0,1.0,1.0,1,1
55,16.0,1,2,2,,1,1.0,4.0,1,1,2,2,2.0,0.0,6.0,,1,0
28,16.0,3,2,2,,1,1.0,4.0,2,1,2,2,2.0,15600.0,1.0,2.0,1,1
18,16.0,5,1,2,,1,1.0,4.0,2,1,2,2,2.0,0.0,6.0,,1,1
57,16.0,1,2,1,,1,1.0,4.0,1,1,2,2,2.0,8000.0,6.0,,2,1
47,16.0,1,2,2,,1,1.0,4.0,4,1,2,2,2.0,2600.0,6.0,2.0,1,1
17,14.0,5,2,2,4.0,1,1.0,4.0,4,1,2,2,2.0,0.0,6.0,2.0,1,1
20,18.0,5,1,2,,1,1.0,4.0,1,1,2,2,2.0,21100.0,1.0,,2,1
29,14.0,5,2,2,,1,1.0,4.0,1,1,2,2,2.0,8600.0,3.0,1.0,1,1
28,13.0,5,1,2,,1,1.0,4.0,1,1,2,2,2.0,4600.0,3.0,,1,1
50,1.0,3,2,1,,3,1.0,4.0,1,1,2,2,2.0,7400.0,6.0,2.0,6,1
48,1.0,1,1,1,,1,1.0,4.0,1,1,2,2,2.0,7400.0,6.0,,6,1
60,1.0,5,1,1,,1,1.0,4.0,1,1,2,2,2.0,620.0,6.0,,2,1
50,15.0,5,2,1,,1,1.0,4.0,1,1,2,2,2.0,7400.0,6.0,2.0,1,1
45,1.0,5,1,1,,1,1.0,4.0,1,1,2,2,2.0,7400.0,6.0,,1,1
45,16.0,5,1,2,,1,1.0,4.0,1,1,2,2,2.0,23400.0,1.0,,1,1
47,21.0,1,1,2,,1,1.0,2.0,2,1,2,2,2.0,15000.0,1.0,,1,1
33,16.0,1,1,2,,1,1.0,2.0,4,1,2,2,2.0,5000.0,1.0,,2,1
34,16.0,1,2,2,,1,1.0,4.0,4,1,2,2,2.0,4200.0,3.0,2.0,2,1
45,19.0,3,2,2,,1,1.0,4.0,1,1,2,2,2.0,17000.0,1.0,2.0,1,0
23,20.0,5,1,2,,1,1.0,4.0,1,1,2,2,2.0,25000.0,1.0,,1,1
21,17.0,5,2,2,,1,1.0,4.0,1,1,2,2,2.0,0.0,6.0,2.0,1,1
43,21.0,1,2,2,,1,3.0,4.0,1,1,2,2,2.0,0.0,6.0,2.0,1,1
22,16.0,5,1,2,,1,1.0,4.0,1,1,2,2,2.0,20400.0,1.0,,1,1
25,19.0,1,2,2,,1,3.0,4.0,1,1,2,2,2.0,0.0,6.0,2.0,1,1
26,13.0,5,2,2,,1,1.0,4.0,1,1,2,2,2.0,0.0,3.0,2.0,2,0
54,9.0,4,1,1,,1,1.0,4.0,1,1,2,2,1.0,22900.0,6.0,,1,1
55,15.0,4,2,1,,1,1.0,4.0,1,1,2,2,2.0,10500.0,6.0,,1,1
16,12.0,5,2,2,2.0,1,1.0,,2,1,2,2,2.0,3500.0,1.0,2.0,1,1
17,14.0,5,1,2,1.0,1,1.0,4.0,3,1,2,2,2.0,0.0,6.0,,1,1
16,12.0,5,2,2,1.0,1,1.0,,3,1,2,2,2.0,0.0,6.0,2.0,1,1
56,16.0,1,2,2,,1,1.0,4.0,1,1,2,2,2.0,20300.0,1.0,,1,1
64,16.0,2,2,2,,1,1.0,4.0,1,1,2,2,2.0,14000.0,1.0,,1,1
40,16.0,3,2,2,,1,1.0,4.0,1,1,2,2,2.0,29000.0,1.0,2.0,1,1
17,14.0,5,1,2,7.0,1,1.0,3.0,1,1,2,2,2.0,1000.0,4.0,,1,1
30,16.0,5,1,2,,1,1.0,4.0,2,1,2,2,2.0,0.0,6.0,,1,0
22,21.0,1,2,2,,1,1.0,4.0,4,1,2,2,2.0,0.0,6.0,2.0,1,1
44,20.0,2,2,2,,1,1.0,4.0,1,1,2,2,2.0,0.0,6.0,2.0,2,0
48,16.0,5,1,2,,1,1.0,4.0,4,1,2,2,2.0,25500.0,1.0,,1,0
44,16.0,1,2,2,,1,1.0,4.0,1,1,2,2,2.0,23400.0,1.0,2.0,1,1
60,21.0,1,2,1,,1,1.0,4.0,2,1,2,1,1.0,22100.0,6.0,,1,1
20,19.0,5,1,2,,1,3.0,4.0,2,1,2,2,2.0,2500.0,6.0,,1,1
21,21.0,5,1,2,,1,3.0,4.0,4,1,2,2,2.0,1500.0,6.0,,1,1
21,20.0,5,2,2,,4,3.0,4.0,4,2,2,2,2.0,10000.0,1.0,2.0,1,1
59,22.0,1,2,1,,1,1.0,4.0,1,1,2,2,2.0,26000.0,6.0,,1,1
36,21.0,1,2,2,,1,1.0,4.0,2,1,2,2,2.0,27000.0,1.0,2.0,1,1
16,13.0,5,2,2,1.0,1,1.0,,2,1,2,2,2.0,0.0,6.0,2.0,1,1
16,13.0,5,1,2,1.0,1,1.0,,1,1,2,2,2.0,0.0,6.0,,1,1
58,21.0,1,2,2,,1,1.0,4.0,1,1,2,2,2.0,0.0,6.0,,1,1
41,16.0,5,2,2,,1,1.0,4.0,4,1,2,2,2.0,7000.0,3.0,2.0,1,0
23,15.0,5,1,2,,1,1.0,4.0,4,1,2,2,2.0,1000.0,1.0,,1,0
40,16.0,4,1,1,,1,3.0,4.0,1,1,2,2,1.0,12000.0,6.0,,1,1
20,16.0,5,1,2,,1,1.0,4.0,2,1,2,2,2.0,0.0,6.0,,1,1
24,16.0,5,1,2,,1,3.0,4.0,1,1,2,2,2.0,14000.0,1.0,,2,0
27,19.0,1,2,2,,1,1.0,4.0,1,1,2,2,2.0,0.0,6.0,2.0,1,1
43,21.0,1,2,2,,1,1.0,4.0,1,1,2,2,2.0,0.0,6.0,2.0,1,1
58,14.0,3,2,1,,1,1.0,4.0,4,1,2,2,2.0,9000.0,6.0,,1,1
40,20.0,5,1,2,,1,1.0,4.0,1,1,2,2,2.0,12000.0,1.0,,2,1
16,13.0,5,1,2,5.0,1,1.0,,1,1,2,2,2.0,0.0,6.0,,2,1
59,20.0,3,2,2,,1,1.0,4.0,1,1,2,2,2.0,11200.0,1.0,,2,1
56,16.0,3,1,2,,1,1.0,4.0,1,1,2,2,2.0,0.0,3.0,,2,0
47,16.0,3,1,2,,1,1.0,4.0,1,1,2,2,2.0,0.0,3.0,,2,0
29,16.0,1,1,2,,1,1.0,4.0,1,1,2,2,2.0,26000.0,1.0,,2,0
64,14.0,3,2,2,,1,1.0,4.0,1,1,2,2,2.0,27000.0,1.0,,1,1
61,20.0,3,2,1,,1,1.0,4.0,1,1,2,2,1.0,10600.0,6.0,,1,1
16,14.0,5,1,2,1.0,1,1.0,,4,1,2,2,2.0,300.0,6.0,,1,1
40,18.0,1,2,2,,1,1.0,4.0,2,1,2,2,2.0,29000.0,1.0,2.0,1,1
18,16.0,5,1,2,,1,1.0,4.0,2,1,2,2,2.0,800.0,1.0,,1,1
16,12.0,5,1,2,1.0,1,1.0,,2,1,2,2,2.0,0.0,6.0,,1,1
60,16.0,3,2,1,,1,1.0,4.0,4,1,1,2,2.0,5440.0,6.0,,1,1
36,17.0,1,2,2,,1,1.0,4.0,1,1,2,2,2.0,0.0,6.0,2.0,1,1
59,14.0,3,1,2,,1,1.0,4.0,3,1,2,2,2.0,960.0,6.0,,1,1
64,16.0,1,2,2,,1,1.0,4.0,4,1,2,2,2.0,22100.0,1.0,,1,1
47,16.0,5,1,1,,1,1.0,4.0,1,1,2,2,1.0,8900.0,6.0,,2,1
27,19.0,5,2,2,,1,1.0,4.0,1,1,2,2,2.0,21400.0,1.0,2.0,2,1
55,16.0,3,1,2,,1,1.0,4.0,4,1,2,2,2.0,28100.0,1.0,,1,1
27,21.0,1,2,2,,1,3.0,2.0,1,1,2,2,2.0,27000.0,1.0,2.0,2,1
56,18.0,2,2,2,,1,1.0,4.0,1,1,2,2,2.0,16000.0,1.0,,1,1
64,13.0,2,2,2,,1,1.0,4.0,1,1,2,2,2.0,9300.0,1.0,,1,0
62,13.0,3,1,1,,1,1.0,4.0,1,1,2,2,1.0,11300.0,6.0,,1,1
61,20.0,3,1,1,,1,1.0,4.0,1,1,1,1,1.0,10000.0,1.0,,1,0
41,19.0,4,2,2,,1,1.0,4.0,1,1,2,2,2.0,18000.0,1.0,2.0,1,0
32,21.0,5,2,2,,1,3.0,4.0,4,1,2,2,2.0,17000.0,1.0,2.0,2,1
46,14.0,5,1,2,,1,1.0,4.0,4,1,2,2,2.0,2400.0,1.0,,1,1
15,13.0,5,1,2,1.0,1,1.0,,4,1,2,2,2.0,0.0,,,8,1
18,18.0,5,2,2,,1,1.0,4.0,1,1,2,2,2.0,12000.0,1.0,2.0,1,1
18,18.0,5,2,2,,1,1.0,4.0,1,1,2,2,2.0,10000.0,1.0,2.0,1,1
44,16.0,5,2,2,,1,3.0,4.0,1,1,2,2,2.0,0.0,6.0,2.0,2,1
23,16.0,5,1,2,,1,3.0,4.0,1,1,2,2,2.0,0.0,6.0,,2,0
18,16.0,5,2,2,,1,3.0,4.0,1,1,2,2,2.0,0.0,3.0,2.0,2,1
62,12.0,4,1,1,,1,1.0,4.0,1,1,2,2,1.0,8000.0,3.0,,2,0
41,16.0,1,1,1,,1,1.0,4.0,1,1,2,2,1.0,0.0,6.0,,1,0
46,18.0,1,2,2,,1,1.0,4.0,1,1,2,2,2.0,0.0,6.0,1.0,1,0
52,19.0,1,1,2,,1,1.0,2.0,2,1,2,2,2.0,25500.0,3.0,,1,1
52,18.0,1,2,2,,1,1.0,4.0,2,1,2,2,2.0,7400.0,6.0,,1,1
44,16.0,3,1,2,,1,1.0,4.0,1,1,2,2,2.0,14260.0,3.0,,1,0
58,21.0,1,1,2,,1,1.0,4.0,2,1,2,2,2.0,14000.0,1.0,,1,1
60,16.0,1,2,2,,1,1.0,4.0,4,1,2,2,2.0,25000.0,1.0,,1,1
54,15.0,5,2,2,,1,3.0,4.0,4,1,2,2,2.0,810.0,6.0,,2,1
35,21.0,1,2,2,,1,1.0,4.0,1,1,2,2,2.0,23000.0,1.0,2.0,1,1
16,13.0,5,2,2,1.0,1,1.0,,1,1,2,2,2.0,1000.0,6.0,2.0,1,1
61,21.0,1,2,2,,1,1.0,4.0,1,1,2,2,2.0,5400.0,6.0,,1,1
60,15.0,1,2,2,,1,1.0,4.0,2,1,2,2,2.0,12000.0,1.0,,1,0
62,15.0,1,1,1,,1,1.0,4.0,1,1,2,2,2.0,11000.0,6.0,,1,0
31,16.0,5,2,2,,1,1.0,4.0,2,1,2,2,2.0,3000.0,1.0,2.0,1,0
31,16.0,5,1,2,,1,1.0,4.0,4,1,2,2,2.0,25000.0,1.0,,2,1
43,16.0,3,1,1,,1,1.0,4.0,1,1,1,1,2.0,28000.0,1.0,,1,0
19,16.0,5,2,2,,1,1.0,4.0,4,1,2,2,2.0,28000.0,1.0,2.0,1,1
27,20.0,5,2,2,,1,1.0,4.0,1,1,2,2,2.0,25000.0,1.0,1.0,2,1
28,16.0,5,1,2,,1,1.0,4.0,1,1,2,2,2.0,25000.0,1.0,,2,1
20,19.0,5,1,2,,1,3.0,4.0,1,1,2,2,2.0,1200.0,6.0,,1,1
21,16.0,5,1,2,,1,3.0,4.0,4,1,2,2,2.0,0.0,6.0,,1,1
20,19.0,5,1,2,,1,1.0,4.0,4,1,2,2,2.0,0.0,6.0,,1,1
43,16.0,3,2,2,,1,1.0,4.0,4,1,2,2,2.0,16000.0,1.0,2.0,1,1
16,12.0,5,1,2,7.0,1,1.0,,4,1,2,2,2.0,0.0,6.0,,1,1
54,22.0,1,2,1,,1,1.0,4.0,1,1,2,2,1.0,4810.0,6.0,,1,1
54,17.0,1,1,2,,1,1.0,4.0,1,1,2,2,2.0,20200.0,1.0,,1,1
15,13.0,5,2,2,7.0,1,1.0,,1,1,2,2,2.0,0.0,,2.0,1,1
24,14.0,1,2,2,,1,1.0,4.0,1,1,2,2,2.0,21000.0,1.0,2.0,1,1
26,12.0,1,1,2,,1,1.0,4.0,1,1,2,2,2.0,6600.0,1.0,,1,0
59,21.0,1,2,2,,1,1.0,4.0,1,1,2,2,2.0,0.0,6.0,,1,1
19,16.0,5,2,1,,3,3.0,4.0,1,1,2,2,1.0,4000.0,1.0,2.0,6,1
16,14.0,5,2,2,2.0,3,1.0,,1,1,2,2,2.0,0.0,6.0,2.0,6,1
30,16.0,1,2,2,,1,1.0,4.0,1,1,2,2,2.0,26000.0,6.0,1.0,1,1
35,17.0,5,2,2,,1,1.0,4.0,4,1,2,2,2.0,1400.0,6.0,2.0,1,1
16,14.0,5,1,2,8.0,1,1.0,,4,1,2,2,2.0,0.0,6.0,,1,1
56,15.0,2,2,1,,1,3.0,4.0,4,1,2,2,2.0,5000.0,6.0,,2,1
26,19.0,5,2,2,,1,3.0,4.0,4,1,2,2,2.0,19100.0,1.0,2.0,2,1
19,15.0,5,1,2,,1,1.0,4.0,4,1,2,2,2.0,500.0,6.0,,2,1
15,12.0,5,1,1,8.0,1,3.0,,4,1,2,1,2.0,0.0,,,2,1
18,14.0,5,2,2,,1,1.0,4.0,1,1,2,2,2.0,0.0,6.0,2.0,1,1
15,11.0,5,2,2,1.0,1,1.0,,1,1,2,2,2.0,0.0,,2.0,1,1
